Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Cmp,Off,Out,Int,Blocks,Matches
712,Joel Waterman\47ddcc22,ca CAN,DF,CF Montréal,25,1996,20.6,1249,1193,56,44,2,133,34,5,0,0,0,0,1041,80,128,154,1039,31,12,3,1113,1,18,23,12,Matches
713,Patrick Weah\ae2ee5a5,lr LBR,FW,Minnesota Utd,17,2003,0.2,5,5,0,0,0,1,0,0,0,0,0,0,3,1,1,0,4,0,0,1,4,0,0,0,0,Matches
714,Quentin Westberg\5480ae05,us USA,GK,Toronto FC,34,1986,10.0,338,250,88,18,0,17,7,0,0,0,0,0,184,13,141,24,247,1,0,41,264,1,5,4,0,Matches
715,Brian White\54c948de,us USA,MFFW,NY Red Bulls,24,1996,2.2,49,48,1,0,0,18,0,1,0,0,0,0,34,9,6,4,38,3,0,0,32,0,2,3,4,Matches
716,Brian White\54c948de,us USA,FW,Vancouver,24,1996,21.3,440,426,14,1,1,187,1,9,1,0,1,0,242,124,74,46,298,36,1,13,298,1,13,21,27,Matches
717,Augustine Williams\8bb1c744,sl SLE,FW,LA Galaxy,23,1997,1.0,23,22,1,0,0,7,0,3,0,0,0,0,14,2,7,4,12,1,0,0,18,0,0,0,0,Matches
718,Derrick Williams\c0a28fbd,ie IRL,DF,LA Galaxy,28,1993,18.5,1177,1135,42,29,1,119,47,4,0,0,0,0,900,78,199,949,162,37,9,3,1032,4,15,31,6,Matches
719,Josh Williams\06098bfc,us USA,DF,Columbus Crew,32,1988,15.2,724,688,36,33,0,52,29,0,0,0,0,0,577,72,75,108,568,30,3,3,658,0,17,7,7,Matches
720,Eryk Williamson\e0364352,us USA,MF,Portland Timbers,23,1997,10.5,416,391,25,14,0,62,18,6,3,0,2,1,313,62,41,40,352,10,7,1,352,0,5,18,7,Matches
721,Joe Willis\467f09c8,us USA,GK,Nashville,32,1988,34.0,894,607,287,59,0,58,23,0,0,0,0,0,395,48,451,503,170,0,0,156,629,2,20,16,2,Matches
722,Danny Wilson\9cfe9254,sct SCO,DF,Colorado Rapids,29,1991,27.2,1377,1327,50,35,4,141,65,0,0,0,0,0,979,84,314,1059,257,29,5,4,1184,5,26,23,7,Matches
723,Owen Wolff\9edc70d6,us USA,MFFW,Austin FC,16,2004,0.1,10,10,0,0,0,0,0,0,0,0,0,0,8,1,1,0,8,2,0,0,9,0,0,0,0,Matches
724,Tyler Wolff\0985c282,us USA,MFFW,Atlanta Utd,17,2003,2.5,79,76,3,3,0,18,3,2,0,0,0,0,65,5,9,5,72,1,0,0,65,2,1,1,3,Matches
725,Chris Wondolowski\37f46eda,us USA,FWMF,San Jose,38,1983,14.0,308,279,29,1,0,56,12,3,0,0,0,0,226,48,34,63,218,12,2,5,256,2,8,7,11,Matches
726,Bobby Wood\9853983f,us USA,FWMF,Real Salt Lake,28,1992,6.9,147,141,6,2,0,43,0,5,0,0,0,0,93,30,24,31,87,12,1,2,107,1,2,6,5,Matches
727,Vito Wormgoor\31d7acd1,nl NED,DF,Columbus Crew,32,1988,14.3,791,777,14,13,0,57,32,0,0,0,0,0,638,55,98,97,652,23,1,2,722,0,9,5,4,Matches
728,Bradley Wright-Phillips\9bb42ab8,eng ENG,FW,Columbus Crew,35,1985,7.3,161,151,10,0,0,53,5,1,0,0,0,0,108,32,21,24,107,14,1,3,117,1,6,7,4,Matches
729,William Yarbrough\ec646e88,us USA,GK,Colorado Rapids,31,1989,33.0,900,564,336,47,0,63,17,0,0,0,0,0,513,37,350,165,539,3,0,146,667,5,24,8,3,Matches
730,Dru Yearwood\2eb09121,eng ENG,MF,NY Red Bulls,20,2000,18.8,607,602,5,4,0,98,11,15,0,0,0,0,433,96,78,62,513,15,0,6,454,3,20,42,24,Matches
731,Griffin Yow\ddd5cf39,us USA,DFFW,D.C. United,18,2002,2.7,100,80,20,1,2,20,4,9,4,2,2,0,54,22,24,11,69,5,14,0,59,1,1,5,6,Matches
732,Jackson Yueill\7dce16bf,us USA,MF,San Jose,23,1997,28.4,1471,1379,92,76,0,169,83,12,9,2,2,2,1174,99,198,169,1269,20,5,5,1289,1,21,33,18,Matches
733,Renzo Zambrano\526bf96c,ve VEN,MF,Portland Timbers,26,1994,6.6,306,293,13,7,0,46,25,3,5,2,3,0,236,20,50,54,249,1,1,0,265,1,3,8,2,Matches
734,Gyasi Zardes\09ae7f92,us USA,FW,Columbus Crew,29,1991,17.3,358,341,17,0,0,125,3,6,0,0,0,0,212,92,54,53,203,35,1,17,264,3,5,14,11,Matches
735,Eriq Zavaleta\edbfbb3f,sv SLV,DF,Toronto FC,28,1992,11.3,480,468,12,7,0,60,8,0,0,0,0,0,365,44,71,45,386,30,5,1,423,2,9,7,4,Matches
736,Gedion Zelalem\b15ac68f,us USA,MF,NYCFC,24,1997,1.1,103,97,6,6,0,10,3,0,0,0,0,0,87,6,10,5,96,1,0,0,94,0,2,1,0,Matches
737,Lucas Zelarayán\3ce30893,am ARM,MF,Columbus Crew,28,1992,29.1,1336,1056,280,104,6,239,106,100,133,58,61,6,812,142,382,158,1146,8,11,9,945,4,41,47,45,Matches
738,Walker Zimmerman\220fa883,us USA,DF,Nashville,27,1993,22.7,1016,979,37,35,0,119,23,3,0,0,0,0,710,101,205,140,768,55,2,3,855,5,20,20,5,Matches
739,Rida Zouhir\e1e65f24,ca CAN,MF,CF Montréal,17,2003,0.2,6,6,0,0,0,1,0,0,0,0,0,0,6,0,0,1,5,0,0,0,6,0,0,0,0,Matches
740,Ethan Zubak\9f39b6cf,us USA,FWMF,LA Galaxy,22,1998,7.5,183,176,7,1,0,57,2,7,0,0,0,0,127,31,25,22,136,14,1,1,128,1,2,7,7,Matches
741,Dario Župarić\c6f99e42,ba BIH,DF,Portland Timbers,28,1992,30.0,1038,992,46,41,0,103,33,0,0,0,0,0,730,85,223,240,717,48,4,5,911,0,24,15,4,Matches
742,Graham Zusi\9ba42447,us USA,DF,Sporting KC,34,1986,23.6,1704,1493,211,30,4,215,106,73,0,0,0,0,1064,284,356,167,1295,43,181,2,1433,5,44,40,28,Matches
743,Guðmundur Þórarinsson\ded30989,is ISL,DF,NYCFC,28,1992,18.3,1041,849,192,32,0,130,27,72,0,0,0,0,626,198,217,685,155,26,160,6,843,6,9,27,24,Matches
